TABLE_NAME,COLUMN_NAME,OBJECT_TYPE,DATA_TYPE,DATA_LENGTH,CHAR_LENGTH
HWR_WLNS_USER_,HEIGHT,VIEW,NUMBER,22,0
HWR_WLNS_USER_,HEIGHT_UNIT,VIEW,VARCHAR2,1024,256
HWR_WLNS_USER_,WEIGHT,VIEW,NUMBER,22,0
HWR_WLNS_USER_,WEIGHT_UNIT,VIEW,VARCHAR2,1024,256
HWR_WLNS_USER_,WELLBEING_LEVEL,VIEW,VARCHAR2,1024,256
HWR_WLNS_USER_,UNIT_SYSTEM,VIEW,VARCHAR2,160,40
HWR_WLNS_USER_,ASSESSMENT_TYPE,VIEW,VARCHAR2,400,100
HWR_WLNS_USER_,WELLBEING_CALC_RULE_CODE,VIEW,VARCHAR2,120,30
HWR_WLNS_USER_,ERGONOMIC_CALC_RULE_CODE,VIEW,VARCHAR2,120,30
HWR_WLNS_USER_,WELLBEING_SCORE,VIEW,NUMBER,22,0
HWR_WLNS_USER_,ERGONOMIC_SCORE,VIEW,NUMBER,22,0
HWR_WLNS_USER_,WELLBEING_TOTAL_SCORE,VIEW,NUMBER,22,0
HWR_WLNS_USER_,ERGONOMIC_TOTAL_SCORE,VIEW,NUMBER,22,0
HWR_WLNS_USER_,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_WLNS_USER_,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_WLNS_USER_,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_WLNS_USER_,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_WLNS_USER_,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_WLNS_USER_,AUDIT_ACTION_TYPE_,VIEW,VARCHAR2,40,10
HWR_WLNS_USER_,AUDIT_CHANGE_BIT_MAP_,VIEW,VARCHAR2,4000,1000
HWR_WLNS_USER_,AUDIT_IMPERSONATOR_,VIEW,VARCHAR2,256,64
HWR_WLNS_USER_NOT_PRF,USER_ID,VIEW,VARCHAR2,2000,500
HWR_WLNS_USER_NOT_PRF,NOTIFICATION_PREFERENCE,VIEW,VARCHAR2,1024,256
HWR_WLNS_USER_NOT_PRF,CONTACT_INFO,VIEW,VARCHAR2,2000,500
HWR_WLNS_USER_NOT_PRF,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_WLNS_USER_NOT_PRF,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_WLNS_USER_NOT_PRF,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_WLNS_USER_NOT_PRF,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_WLNS_USER_NOT_PRF,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_WLNS_USR_SUM,USER_ID,VIEW,VARCHAR2,2000,500
HWR_WLNS_USR_SUM,SUMMARY_DATE,VIEW,DATE,7,0
HWR_WLNS_USR_SUM,STEPS,VIEW,NUMBER,22,0
HWR_WLNS_USR_SUM,CALORIES,VIEW,NUMBER,22,0
HWR_WLNS_USR_SUM,DISTANCE,VIEW,NUMBER,22,0
HWR_WLNS_USR_SUM,FAIRLY_ACTIVE_TIME,VIEW,NUMBER,22,0
HWR_WLNS_USR_SUM,VERY_ACTIVE_TIME,VIEW,NUMBER,22,0
HWR_WLNS_USR_SUM,ACTIVE_SCORE,VIEW,NUMBER,22,0
HWR_WLNS_USR_SUM,IS_SEDENTARY,VIEW,VARCHAR2,16,4
HWR_WLNS_USR_SUM,PROJECT_TYPE,VIEW,VARCHAR2,2000,500
HWR_WLNS_USR_SUM,PERFORMANCE,VIEW,NUMBER,22,0
HWR_WLNS_USR_SUM,STRESS_SCORE,VIEW,NUMBER,22,0
HWR_WLNS_USR_SUM,SOURCE_ID,VIEW,NUMBER,22,0
HWR_WLNS_USR_SUM,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_WLNS_USR_SUM,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_WLNS_USR_SUM,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_WLNS_USR_SUM,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_WLNS_USR_SUM,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_ACTIVITY_B,ACTIVITY_ID,VIEW,NUMBER,22,0
HWR_XP_ACTIVITY_B,ID_IRI,VIEW,VARCHAR2,4000,2000
HWR_XP_ACTIVITY_B,TYPE_IRI,VIEW,VARCHAR2,4000,2000
HWR_XP_ACTIVITY_B,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_ACTIVITY_B,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_ACTIVITY_B,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_ACTIVITY_B,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_ACTIVITY_B,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_ACTIVITY_TL,ACTIVITY_ID,VIEW,NUMBER,22,0
HWR_XP_ACTIVITY_TL,LANGUAGE,VIEW,VARCHAR2,16,4
HWR_XP_ACTIVITY_TL,NAME,VIEW,VARCHAR2,1020,255
HWR_XP_ACTIVITY_TL,DESCRIPTION,VIEW,VARCHAR2,4000,2000
HWR_XP_ACTIVITY_TL,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_ACTIVITY_TL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_ACTIVITY_TL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_ACTIVITY_TL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_ACTIVITY_TL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_ACTOR_B,ACTOR_ID,VIEW,NUMBER,22,0
HWR_XP_ACTOR_B,NAME,VIEW,VARCHAR2,1020,255
HWR_XP_ACTOR_B,MAILBOX,VIEW,VARCHAR2,1100,275
HWR_XP_ACTOR_B,ACCOUNT_NAME,VIEW,VARCHAR2,1020,255
HWR_XP_ACTOR_B,ACCOUNT_HOMEPAGE,VIEW,VARCHAR2,4000,2000
HWR_XP_ACTOR_B,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_ACTOR_B,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_ACTOR_B,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_ACTOR_B,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_ACTOR_B,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_ATTACHMENT_B,ATTACHMENT_ID,VIEW,NUMBER,22,0
HWR_XP_ATTACHMENT_B,USAGE_TYPE_IRI,VIEW,VARCHAR2,4000,2000
HWR_XP_ATTACHMENT_B,CONTENT_TYPE,VIEW,VARCHAR2,1020,255
HWR_XP_ATTACHMENT_B,CONTENT,VIEW,BLOB,4000,0
HWR_XP_ATTACHMENT_B,LENGTH,VIEW,NUMBER,22,0
HWR_XP_ATTACHMENT_B,SHA2,VIEW,VARCHAR2,1020,255
HWR_XP_ATTACHMENT_B,FILE_URL,VIEW,VARCHAR2,4000,2000
HWR_XP_ATTACHMENT_B,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_ATTACHMENT_B,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_ATTACHMENT_B,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_ATTACHMENT_B,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_ATTACHMENT_B,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_ATTACHMENT_TL,ATTACHMENT_ID,VIEW,NUMBER,22,0
HWR_XP_ATTACHMENT_TL,LANGUAGE,VIEW,VARCHAR2,16,4
HWR_XP_ATTACHMENT_TL,DISPLAY,VIEW,VARCHAR2,1020,255
HWR_XP_ATTACHMENT_TL,DESCRIPTION,VIEW,VARCHAR2,4000,2000
HWR_XP_ATTACHMENT_TL,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_ATTACHMENT_TL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_ATTACHMENT_TL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_ATTACHMENT_TL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_ATTACHMENT_TL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_CONTEXT_B,CONTEXT_ID,VIEW,NUMBER,22,0
HWR_XP_CONTEXT_B,STATEMENT_REF_ID,VIEW,NUMBER,22,0
HWR_XP_CONTEXT_B,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_CONTEXT_B,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_CONTEXT_B,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_CONTEXT_B,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_CONTEXT_B,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_EXTENSION_B,EXTENSION_ID,VIEW,NUMBER,22,0
HWR_XP_EXTENSION_B,CONTEXT_ID,VIEW,NUMBER,22,0
HWR_XP_EXTENSION_B,ACTIVITY_ID,VIEW,NUMBER,22,0
HWR_XP_EXTENSION_B,RESULT_ID,VIEW,NUMBER,22,0
HWR_XP_EXTENSION_B,ID_IRI,VIEW,VARCHAR2,4000,2000
HWR_XP_EXTENSION_B,VALUE,VIEW,VARCHAR2,4000,4000
HWR_XP_EXTENSION_B,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_EXTENSION_B,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_EXTENSION_B,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_EXTENSION_B,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_EXTENSION_B,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_RESULT_B,RESULT_ID,VIEW,NUMBER,22,0
HWR_XP_RESULT_B,IS_SUCCESS,VIEW,VARCHAR2,4,1
HWR_XP_RESULT_B,IS_COMPLETION,VIEW,VARCHAR2,4,1
HWR_XP_RESULT_B,RESPONSE,VIEW,VARCHAR2,4000,4000
HWR_XP_RESULT_B,DURATION,VIEW,VARCHAR2,400,100
HWR_XP_RESULT_B,SCORE_SCALED,VIEW,NUMBER,22,0
HWR_XP_RESULT_B,SCORE_MIN,VIEW,NUMBER,22,0
HWR_XP_RESULT_B,SCORE_MAX,VIEW,NUMBER,22,0
HWR_XP_RESULT_B,SCORE_RAW,VIEW,NUMBER,22,0
HWR_XP_RESULT_B,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_RESULT_B,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_RESULT_B,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_RESULT_B,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_RESULT_B,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_SKILLS_B,USER_ID,VIEW,VARCHAR2,2000,500
HWR_XP_SKILLS_B,SKILL_ID,VIEW,NUMBER,22,0
HWR_XP_SKILLS_B,VERB_ID,VIEW,NUMBER,22,0
HWR_XP_SKILLS_B,SCORE,VIEW,NUMBER,22,0
HWR_XP_SKILLS_B,RAW_SCORE,VIEW,NUMBER,22,0
HWR_XP_SKILLS_B,IS_SEEDED,VIEW,VARCHAR2,80,20
HWR_XP_SKILLS_B,XP_SKILLS_ATTR_1,VIEW,VARCHAR2,400,100
HWR_XP_SKILLS_B,XP_SKILLS_ATTR_2,VIEW,VARCHAR2,400,100
HWR_XP_SKILLS_B,XP_SKILLS_ATTR_3,VIEW,VARCHAR2,400,100
HWR_XP_SKILLS_B,XP_SKILLS_ATTR_4,VIEW,VARCHAR2,400,100
HWR_XP_SKILLS_B,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_SKILLS_B,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_SKILLS_B,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_SKILLS_B,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_SKILLS_B,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_STATEMENT_ATTACHMENT_X,ATTACHMENT_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_ATTACHMENT_X,STATEMENT_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_ATTACHMENT_X,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_STATEMENT_ATTACHMENT_X,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_STATEMENT_ATTACHMENT_X,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_STATEMENT_ATTACHMENT_X,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_STATEMENT_ATTACHMENT_X,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_STATEMENT_B,STATEMENT_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,UUID,VIEW,VARCHAR2,1020,255
HWR_XP_STATEMENT_B,VERB_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,ACTOR_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,RESULT_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,CONTEXT_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,AUTHORITY_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,TIMESTAMP,VIEW,TIMESTAMP(6),11,0
HWR_XP_STATEMENT_B,STORED,VIEW,TIMESTAMP(6),11,0
HWR_XP_STATEMENT_B,OBJECT_TYPE,VIEW,VARCHAR2,256,64
HWR_XP_STATEMENT_B,OBJECT_ACTIVITY_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,OBJECT_ACTOR_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,OBJECT_STATEMENT_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,REF_ACTIVITY_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,REF_ACTOR_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,REF_VERB_ID,VIEW,NUMBER,22,0
HWR_XP_STATEMENT_B,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_STATEMENT_B,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_STATEMENT_B,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_STATEMENT_B,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_STATEMENT_B,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_VERB_B,VERB_ID,VIEW,NUMBER,22,0
HWR_XP_VERB_B,ID_IRI,VIEW,VARCHAR2,4000,2000
HWR_XP_VERB_B,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_VERB_B,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_VERB_B,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_VERB_B,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_VERB_B,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HWR_XP_VERB_TL,VERB_ID,VIEW,NUMBER,22,0
HWR_XP_VERB_TL,LANGUAGE,VIEW,VARCHAR2,16,4
HWR_XP_VERB_TL,NAME,VIEW,VARCHAR2,1020,255
HWR_XP_VERB_TL,CREATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_VERB_TL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_VERB_TL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HWR_XP_VERB_TL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HWR_XP_VERB_TL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HXT_APRV_TASK_ENTRY_DETAIL,APRV_TASK_ENTRY_DETAIL_ID,VIEW,NUMBER,22,0
HXT_APRV_TASK_ENTRY_DETAIL,ATTRIBUTE_CATEGORY,VIEW,VARCHAR2,120,30
HXT_APRV_TASK_ENTRY_DETAIL,ACTION,VIEW,VARCHAR2,240,60
HXT_APRV_TASK_ENTRY_DETAIL,APRV_TM_REC_GRP_ID,VIEW,NUMBER,22,0
HXT_APRV_TASK_ENTRY_DETAIL,ATTRIBUTE_CHAR1,VIEW,VARCHAR2,960,240
HXT_APRV_TASK_ENTRY_DETAIL,ATTRIBUTE_CHAR2,VIEW,VARCHAR2,960,240
HXT_APRV_TASK_ENTRY_DETAIL,ATTRIBUTE_CHAR3,VIEW,VARCHAR2,960,240
HXT_APRV_TASK_ENTRY_DETAIL,ATTRIBUTE_CHAR4,VIEW,VARCHAR2,960,240
HXT_APRV_TASK_ENTRY_DETAIL,ATTRIBUTE_NUMB1,VIEW,NUMBER,22,0
HXT_APRV_TASK_ENTRY_DETAIL,ATTRIBUTE_NUMB2,VIEW,NUMBER,22,0
HXT_APRV_TASK_ENTRY_DETAIL,ATTRIBUTE_NUMB3,VIEW,NUMBER,22,0
HXT_APRV_TASK_ENTRY_DETAIL,ATTRIBUTE_NUMB4,VIEW,NUMBER,22,0
HXT_APRV_TASK_ENTRY_DETAIL,ATTRIBUTE_NUMB5,VIEW,NUMBER,22,0
HXT_APRV_TASK_ENTRY_DETAIL,TM_ENTRY_ROW_ID,VIEW,NUMBER,22,0
HXT_APRV_TASK_ENTRY_DETAIL,CONSUMER_CODE,VIEW,VARCHAR2,80,20
HXT_APRV_TASK_ENTRY_DETAIL,HUMAN_TASK_ID,VIEW,VARCHAR2,256,64
HXT_APRV_TASK_ENTRY_DETAIL,TASK_ASSIGNEE,VIEW,VARCHAR2,1600,400
HXT_APRV_TASK_ENTRY_DETAIL,TASK_REQUESTOR,VIEW,VARCHAR2,1600,400
HXT_APRV_TASK_ENTRY_DETAIL,ATTRIBUTE_CHAR5,VIEW,VARCHAR2,960,240
HXT_APRV_TASK_ENTRY_DETAIL,CREATED_BY,VIEW,VARCHAR2,256,64
HXT_APRV_TASK_ENTRY_DETAIL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HXT_APRV_TASK_ENTRY_DETAIL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HXT_APRV_TASK_ENTRY_DETAIL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HXT_APRV_TASK_ENTRY_DETAIL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HXT_APRV_TXN_DETAILS,TM_ENTRY_ROW_ID,VIEW,NUMBER,22,0
HXT_APRV_TXN_DETAILS,ENTRY_DEPARTMENT_MANAGER,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CATEGORY,VIEW,VARCHAR2,120,30
HXT_APRV_TXN_DETAILS,APRV_TM_REC_GRP_ID,VIEW,NUMBER,22,0
HXT_APRV_TXN_DETAILS,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
HXT_APRV_TXN_DETAILS,UNIT_OF_MEASURE,VIEW,VARCHAR2,80,20
HXT_APRV_TXN_DETAILS,MEASURE,VIEW,NUMBER,22,0
HXT_APRV_TXN_DETAILS,START_TIME,VIEW,TIMESTAMP(6),11,0
HXT_APRV_TXN_DETAILS,STOP_TIME,VIEW,TIMESTAMP(6),11,0
HXT_APRV_TXN_DETAILS,ENTERPRISE_ID,VIEW,NUMBER,22,0
HXT_APRV_TXN_DETAILS,PROJECT_MANAGER,VIEW,VARCHAR2,320,80
HXT_APRV_TXN_DETAILS,ATTRIBUTE_NUMBER1,VIEW,NUMBER,22,0
HXT_APRV_TXN_DETAILS,TIMERECORDTBBID,VIEW,NUMBER,22,0
HXT_APRV_TXN_DETAILS,PROJECT_ORG,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,PROJECT_BU,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,LEGAL_ENTITY,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,SPONSORED_FLAG,VIEW,VARCHAR2,4,1
HXT_APRV_TXN_DETAILS,PROJECT_ROLE,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,WORK_TYPE,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,PROJECT_TYPE,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,PROJECT_CURRENCY,VIEW,VARCHAR2,60,15
HXT_APRV_TXN_DETAILS,PROJECT_LEDGER_CURRENCY,VIEW,VARCHAR2,60,15
HXT_APRV_TXN_DETAILS,TASK_ORG,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,TASK_MANAGER,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,AWARD_BU,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,AWARD_ORG,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,PRINCIPAL_INVESTIGATOR,VIEW,VARCHAR2,960,240
HXT_APRV_TXN_DETAILS,CREATED_BY,VIEW,VARCHAR2,256,64
HXT_APRV_TXN_DETAILS,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
HXT_APRV_TXN_DETAILS,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
HXT_APRV_TXN_DETAILS,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
HXT_APRV_TXN_DETAILS,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR1,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR2,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR3,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR4,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR5,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR6,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR7,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR8,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR9,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR10,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR11,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR12,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR13,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR14,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR15,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR16,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR17,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR18,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR19,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR20,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR21,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR22,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR23,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR24,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR25,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR26,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR27,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR28,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR29,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR30,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR31,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR32,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR33,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR34,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR35,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR36,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR37,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR38,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR39,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR40,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR41,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR42,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR43,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR44,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR45,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR46,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR47,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR48,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR49,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_CHAR50,VIEW,VARCHAR2,4000,2000
HXT_APRV_TXN_DETAILS,ATTRIBUTE_NUMBER2,VIEW,NUMBER,22,0
HXT_APRV_TXN_DETAILS,ATTRIBUTE_NUMBER3,VIEW,NUMBER,22,0
HXT_APRV_TXN_DETAILS,ATTRIBUTE_NUMBER4,VIEW,NUMBER,22,0
HXT_APRV_TXN_DETAILS,ATTRIBUTE_NUMBER5,VIEW,NUMBER,22,0
HXT_APRV_TXN_DETAILS,ATTRIBUTE_NUMBER6,VIEW,NUMBER,22,0
